Source,Target,Weight
Q8CHZ3,Q9DBT4,1.0
Q8CHZ3,Q9WUZ9,1.0
Q8CHZ3,Q3TQC7,1.0
Q80VM4,Q8CCE9,1.0
Q8CID2,Q3UGX3,1.0
Q8CID2,Q9JIY7,1.0
Q8CID2,E0CYC6,1.0
Q8CID2,Q9JIY8,1.0
Q8CID2,Q9QXS8,1.0
Q8CID2,E0CYR6,1.0
Q8CID2,Q8BVG8,1.0
Q8CID2,Q8CHQ9,1.0
Q8CID2,Q9JIZ0,1.0
Q8CID2,A0A0R4J0R4,1.0
Q8CIE7,P33267,1.0
Q8JZQ3,O35696,1.0
Q8JZQ3,P70126,1.0
Q8JZQ3,Q64687,1.0
Q8JZQ3,Q64689,1.0
Q8JZQ3,Q64692,1.0
Q8JZQ3,Q8K4T1,1.0
Q8JZQ3,Q3V3B1,1.0
Q8JZQ3,Q64468,1.0
Q8JZQ3,Q8BL76,1.0
Q8JZQ3,Q8BWI0,1.0
Q8JZR9,Q9NYQ2,1.0
Q8JZR9,Q9WU19,1.0
Q810E6,Q91WF0,1.0
Q810E7,Q91WF0,1.0
Q810Z1,O09114,1.0
Q811Q3,O35674,1.0
Q811Q3,Q05910,1.0
Q811Q3,Q61072,1.0
Q811Q3,Q61824,1.0
Q811Q3,Q9JI76,1.0
Q811Q3,Q9JLN6,1.0
Q811Q3,Q923W9,1.0
Q8K0W3,Q9D241,0.7142857142857143
Q811Q4,Q9R158,1.0
Q8BFU3,O55176,1.0
Q8BFU3,Q80U04,1.0
Q8BFU3,Q9D0C1,1.0
Q8BFU3,Q9CY62,1.0
Q8BFU3,Q8BI21,1.0
Q8BFU3,A0JLS7,1.0
Q8BFU3,B1AXU3,1.0
Q8BFU3,B1AXU4,1.0
Q8BFU3,D3YUJ1,1.0
Q8BFU3,F6SLH0,1.0
Q8BFU3,Q05CG5,1.0
Q8BFU3,Q3TWA8,1.0
Q8BFU3,Q3UXQ1,1.0
Q8BFU3,Q3V289,1.0
Q8BFZ3,P60710,1.0
Q8BFZ3,P62737,1.0
Q8BFZ3,P63260,1.0
Q8BFZ3,P63268,1.0
Q8BFZ3,P68033,1.0
Q8BFZ3,P68134,1.0
Q8K196,P21570,1.0
Q8K196,P97802,1.0
Q8K196,Q3TMQ6,1.0
Q8K196,Q64438,1.0
Q8K196,Q9D244,1.0
Q8K196,O35291,1.0
Q8K196,P00683,1.0
Q8K196,Q9JJH1,1.0
Q8K196,O35292,1.0
Q8K196,P97425,1.0
Q8K196,P97426,1.0
Q8K196,Q8C6G3,1.0
Q8K196,Q8K2T2,1.0
Q8K196,W0UVC3,1.0
Q8K1K8,O08901,1.0
Q8BGK2,P54923,1.0
Q8K242,A0A140LIF8,1.0
Q8K242,Q0GUM3,1.0
Q8K242,Q3T9E4,1.0
Q8K242,Q60766,1.0
Q8K242,Q62293,1.0
Q8K242,Q8C262,1.0
Q8K242,Q9DCE9,1.0
Q8K242,Q9QZ85,1.0
Q8K272,Q01887,1.0
Q8K2E5,Q9Z1S0,1.0
Q8BHD8,P23506,1.0
Q8BHD8,E0CYF2,1.0
Q8BHD8,E0CYV0,1.0
Q8BHD8,E9PWE0,1.0
Q8BHD8,F6TXE3,1.0
Q8BHD8,F6V9F1,1.0
Q8BHD8,F7D432,1.0
Q8BHD8,Q545L9,1.0
Q8BHD8,Q8BPI6,1.0
Q8BHH2,P35278,0.8
Q8BHH2,P51150,0.8
Q8BHH2,P61021,0.8
Q8BHH2,Q9CQD1,0.8
Q8BHH2,B2RPS1,0.8
Q8BHH2,Q8C266,0.8
Q8BHH2,Q0PD56,0.8
Q8BHH2,Q3TCT9,0.8
Q8BHH2,Q3TJ39,0.8
Q8K366,P56960,1.0
Q8BI66,Q8CCE9,1.0
Q8BIF9,Q8CCE9,1.0
Q8BJ90,Q8CCE9,1.0
Q8K4K0,O35674,1.0
Q8K4K0,Q05910,1.0
Q8K4K0,Q61072,1.0
Q8K4K0,Q61824,1.0
Q8K4K0,Q9JI76,1.0
Q8K4K0,Q9JLN6,1.0
Q8K4K0,Q923W9,1.0
Q8K4X6,O08648,1.0
Q8K5C8,O08756,1.0
Q8K5C8,O54909,1.0
Q8K5C8,P50171,1.0
Q8K5C8,P51661,1.0
Q8K5C8,Q8VCC1,1.0
Q8K5C8,Q8VCH7,1.0
Q8K5C8,Q91VT4,1.0
Q8K5C8,Q99J47,1.0
Q8K5C8,Q99LB2,1.0
Q8K5C8,Q9R092,1.0
Q8K5C8,P51658,1.0
Q8K5C8,Q80XN0,1.0
Q8K5C8,Q8CEE7,1.0
Q8K5C8,O88451,1.0
Q8K5C8,Q8BVI4,1.0
Q8K5C8,Q8K3P0,1.0
Q8K5C8,Q8VBZ0,1.0
Q8K5C8,D3Z2Y8,1.0
Q8QZU0,P56656,1.0
Q8QZU0,Q6VVW9,1.0
Q8QZU0,Q91X77,1.0
Q8QZU0,Q9D816,1.0
Q8QZU0,E9Q816,1.0
Q8QZU0,P56654,1.0
Q8QZU0,P56655,1.0
Q8QZU0,P56657,1.0
Q8QZU0,Q6XVG2,1.0
Q8QZU0,Q91W64,1.0
Q8QZU0,Q3UEF2,1.0
Q8QZU0,Q3UT49,1.0
Q8QZU0,Q6PER7,1.0
Q8QZU0,Q8C7K2,1.0
Q8QZU0,Q9DBD9,1.0
Q8BLM0,Q8CCE9,1.0
Q8BMZ3,Q91WF0,1.0
Q8BNP9,Q9Z138,1.0
Q8R0U1,D6RFA9,1.0
Q8R0U1,D6RHQ2,1.0
Q8R0U1,F7B9M9,1.0
Q8R0U1,O55026,1.0
Q8R0U1,P55772,1.0
Q8R0U1,Q3TCT4,1.0
Q8R0U1,Q3U0P5,1.0
Q8R0U1,Q544U5,1.0
Q8R0U1,Q8BFW6,1.0
Q8R0U1,Q8CDV7,1.0
Q8R0U1,Q8CEB1,1.0
Q8R0U1,Q8K0L2,1.0
Q8R0U1,Q921Q6,1.0
Q8R0U1,Q9DBT4,1.0
Q8R0U1,Q9WUZ9,1.0
Q8R0U1,Q3TQC7,1.0
Q8BP31,Q9DBY1,1.0
Q8BP31,A0A0R4J1R1,1.0
Q8BP31,D3Z1Y1,1.0
Q8BP31,E9QQ99,1.0
Q8R1A6,F2YMG0,1.0
Q8R1A6,P00755,1.0
Q8R1A6,P00756,1.0
Q8R1A6,P03953,1.0
Q8R1A6,P04187,1.0
Q8R1A6,P11032,1.0
Q8R1A6,P15948,1.0
Q8R1A6,P15949,1.0
Q8R1A6,P21812,1.0
Q8R1A6,P21844,1.0
Q8R1A6,P21845,1.0
Q8R1A6,P28293,1.0
Q8R1A6,P36369,1.0
Q8R1A6,Q02844,1.0
Q8R1A6,Q3V0Q7,1.0
Q8R1A6,Q402U7,1.0
Q8R1A6,Q61759,1.0
Q8R1A6,Q61955,1.0
Q8R1A6,Q8VIF2,1.0
Q8R1A6,Q91VE3,1.0
Q8R1A6,Q924N9,1.0
Q8R1A6,Q99MS4,1.0
Q8R1A6,Q9ESD1,1.0
Q8R1A6,Q9JHJ7,1.0
Q8R1A6,Q9JM71,1.0
Q8R1A6,A6H6T1,1.0
Q8R1A6,P07628,1.0
Q8R1A6,P08883,1.0
Q8R1A6,P08884,1.0
Q8R1A6,P11033,1.0
Q8R1A6,P11034,1.0
Q8R1A6,P13366,1.0
Q8R1A6,P15945,1.0
Q8R1A6,P15946,1.0
Q8R1A6,P15947,1.0
Q8R1A6,Q80WM7,1.0
Q8R1A6,Q920S2,1.0
Q8R1A6,Q9CR35,1.0
Q8R1A6,Q9QYN3,1.0
Q8R1A6,Q9QYZ9,1.0
Q8R1A6,O35164,1.0
Q8R1A6,O35205,1.0
Q8R1A6,P04071,1.0
Q8R1A6,P15119,1.0
Q8R1A6,P43430,1.0
Q8R1A6,Q14B25,1.0
Q8R1A6,Q3UKY7,1.0
Q8R1A6,Q571E5,1.0
Q8R1A6,Q61754,1.0
Q8R1A6,Q8BJR6,1.0
Q8R1A6,Q9D9M0,1.0
Q8R1A6,Q9ER10,1.0
Q8R1A6,B7ZNS9,1.0
Q8R1A6,Q00356,1.0
Q8R1A6,Q3UP47,1.0
Q8R1S3,Q9Z0F5,1.0
Q8R1S3,O88822,1.0
Q8R1S3,Q9CRA4,1.0
Q8BSL7,P84078,1.0
Q8BSN9,Q9JIX9,1.0
Q8BSP6,Q9Z138,1.0
Q8BTS3,A0A0G2JDV3,1.0
Q8BTS3,A4UUI3,1.0
Q8BTS3,Q01514,1.0
Q8BTS3,Q61107,1.0
Q8BTS3,Q8CFB4,1.0
Q8BTS3,Q91Z40,1.0
Q8BTS3,Q9Z0E6,1.0
Q8BTW2,Q9DCH4,1.0
Q8BVM1,P70265,1.0
Q8BVM1,P70266,1.0
Q8BVM1,Q6DTY7,1.0
Q8BVM1,A0A087WRG0,1.0
Q8BVM1,A0A087WRM7,1.0
Q8BVM1,A2AUP5,1.0
Q8BVM1,A7UAK4,1.0
Q8BVM1,A7UAK5,1.0
Q8BVM1,A7UAK8,1.0
Q8BVM1,B2Z892,1.0
Q8BVM1,B2Z894,1.0
Q8BVM1,Q3U3S6,1.0
Q8BVM1,Q6GTL7,1.0
Q8BVM1,Q8CDS6,1.0
Q8BVM1,B2Z893,1.0
Q8BVM1,B2Z895,1.0
Q8BVM1,C9VZF1,1.0
Q8BVM1,C9VZF2,1.0
Q8BVM1,C9VZF3,1.0
Q8R2R0,P56960,1.0
Q8R3D3,O35674,1.0
Q8R3D3,Q05910,1.0
Q8R3D3,Q61072,1.0
Q8R3D3,Q61824,1.0
Q8R3D3,Q9JI76,1.0
Q8R3D3,Q9JLN6,1.0
Q8R3D3,Q923W9,1.0
Q8BY46,Q8CCE9,1.0
Q8BYP3,P60764,1.0
Q8BYP3,P63001,1.0
Q8BYP3,Q3TLP8,1.0
Q8BYP3,Q9QUI0,1.0
Q8BYP3,K7Q7T7,1.0
Q8BYP3,Q8BPG5,1.0
Q8BYP3,Q9D859,1.0
Q8R465,O35674,1.0
Q8R465,Q05910,1.0
Q8R465,Q61072,1.0
Q8R465,Q61824,1.0
Q8R465,Q9JI76,1.0
Q8R465,Q9JLN6,1.0
Q8R465,Q923W9,1.0
Q8R4A4,E9Q6E2,1.0
Q8R4A4,Q3TNY6,1.0
Q8R4A4,A0A1Y7VJE1,1.0
Q8R4A4,A0A1Y7VKB8,1.0
Q8C0F9,Q9D6X6,1.0
Q8R4T7,P36993,0.8571428571428571
Q8R4T7,P49443,0.8571428571428571
Q8R4T7,Q546R1,0.8571428571428571
Q8R4T7,Q5BKS2,0.8571428571428571
Q8R4T7,Q99NF7,0.8571428571428571
Q8C0L0,Q8VBT0,1.0
Q8C0X6,P28738,1.0
Q8R5C5,P60710,1.0
Q8R5C5,P62737,1.0
Q8R5C5,P63260,1.0
Q8R5C5,P63268,1.0
Q8R5C5,P68033,1.0
Q8R5C5,P68134,1.0
Q8C178,Q9EPL9,1.0
Q8C209,O55123,1.0
Q8C209,O70138,1.0
Q8C209,P28862,1.0
Q8C209,P33435,1.0
Q8C209,P34960,1.0
Q8C209,Q9EPL5,1.0
Q8C209,Q922W6,1.0
Q8C209,Q9EPL6,1.0
Q8C209,Q3UFJ0,1.0
Q8C230,O55123,1.0
Q8C230,O70138,1.0
Q8C230,P28862,1.0
Q8C230,P33435,1.0
Q8C230,P34960,1.0
Q8C230,Q9EPL5,1.0
Q8C230,Q922W6,1.0
Q8C230,Q9EPL6,1.0
Q8C230,Q3UFJ0,1.0
Q8VC54,Q9Z0F6,1.0
Q8VC72,Q8K3J1,1.0
Q8VC77,P70694,1.0
Q8VC77,Q8K023,1.0
Q8VC77,Q91WR5,1.0
Q8VC77,Q8VC28,1.0
Q8VCF9,P43346,1.0
Q8VCF9,Q9QX60,1.0
Q8VCF9,Q9R088,1.0
Q8VCP4,P56656,1.0
Q8VCP4,Q6VVW9,1.0
Q8VCP4,Q91X77,1.0
Q8VCP4,Q9D816,1.0
Q8VCP4,E9Q816,1.0
Q8VCP4,P56654,1.0
Q8VCP4,P56655,1.0
Q8VCP4,P56657,1.0
Q8VCP4,Q6XVG2,1.0
Q8VCP4,Q91W64,1.0
Q8VCP4,Q3UEF2,1.0
Q8VCP4,Q3UT49,1.0
Q8VCP4,Q6PER7,1.0
Q8VCP4,Q8C7K2,1.0
Q8VCP4,Q9DBD9,1.0
Q8C5C0,Q60710,1.0
Q8VCS4,Q9R098,1.0
Q8VCZ8,Q14AI6,1.0
Q8CA82,O88839,1.0
Q8CA82,Q9R159,1.0
Q8VE67,Q80YR6,1.0
Q8CFT9,Q8CCE9,1.0
Q8CGB9,Q9JHR7,1.0
Q8CGF5,Q7TNV1,1.0
Q8CGQ2,O35674,1.0
Q8CGQ2,Q05910,1.0
Q8CGQ2,Q61072,1.0
Q8CGQ2,Q61824,1.0
Q8CGQ2,Q9JI76,1.0
Q8CGQ2,Q9JLN6,1.0
Q8CGQ2,Q923W9,1.0
Q8CGV8,Q3U435,1.0
Q8CGV8,Q8K3F2,1.0
Q8CGV8,Q9R0S3,1.0
Q8VC26,Q7TNV1,1.0
Q8VCE0,Q6PIC6,1.0
Q8VCE0,Q6PIE5,1.0
Q8VCE0,Q8VDN2,1.0
Q8VCE0,Q9WV27,1.0
Q8VCE0,Q9Z1W8,1.0
Q8VCY8,Q3UMZ3,1.0
Q8VCY8,Q61469,1.0
Q8VCY8,Q99JY8,1.0
Q8VCY8,Q9DAX2,1.0
Q8VCY8,Q0VBU9,1.0
Q8VDU1,P60764,1.0
Q8VDU1,P63001,1.0
Q8VDU1,Q3TLP8,1.0
Q8VDU1,Q9QUI0,1.0
Q8VDU1,K7Q7T7,1.0
Q8VDU1,Q8BPG5,1.0
Q8VDU1,Q9D859,1.0
Q91V38,P07901,1.0
Q91WL7,O55070,1.0
Q91WL7,P49183,1.0
Q91WL7,Q9D1G0,1.0
Q91WL7,E9Q797,1.0
Q91WL7,Q9D7J6,1.0
Q91X95,P21279,1.0
Q8VIJ7,O08756,1.0
Q8VIJ7,O54909,1.0
Q8VIJ7,P50171,1.0
Q8VIJ7,P51661,1.0
Q8VIJ7,Q8VCC1,1.0
Q8VIJ7,Q8VCH7,1.0
Q8VIJ7,Q91VT4,1.0
Q8VIJ7,Q99J47,1.0
Q8VIJ7,Q99LB2,1.0
Q8VIJ7,Q9R092,1.0
Q8VIJ7,P51658,1.0
Q8VIJ7,Q80XN0,1.0
Q8VIJ7,Q8CEE7,1.0
Q8VIJ7,O88451,1.0
Q8VIJ7,Q8BVI4,1.0
Q8VIJ7,Q8K3P0,1.0
Q8VIJ7,Q8VBZ0,1.0
Q8VIJ7,D3Z2Y8,1.0
Q91Z61,P08556,1.0
Q91Z61,P10833,1.0
Q91Z61,P32883,1.0
Q91Z61,P63321,1.0
Q91Z61,P70425,1.0
Q91Z61,Q61411,1.0
Q91Z61,Q7TN89,1.0
Q91Z61,Q921J2,1.0
Q91Z61,Q9JIW9,1.0
Q91Z61,O08989,1.0
Q91Z61,P62071,1.0
Q91Z61,P70426,1.0
Q91Z61,C0H5X4,1.0
Q91Z61,Q5PR73,1.0
Q91Z61,Q9D091,1.0
Q91Z61,Q9D8T3,1.0
Q91Z61,A0A0G2JE25,1.0
Q91Z61,A0A0G2JGP4,1.0
Q91Z61,F6QC68,1.0
Q91Z61,P97870,1.0
Q91Z61,Q0VDV7,1.0
Q91Z61,Q3TMF4,1.0
Q91Z61,Q3U2W7,1.0
Q91Z61,Q3UCX0,1.0
Q91Z61,Q4FJP3,1.0
Q91Z61,Q5J7N1,1.0
Q91Z61,Q71SW8,1.0
Q91Z61,Q8CCG5,1.0
Q91Z61,Q9R0B8,1.0
Q91VA7,Q9D6R2,1.0
Q91VT3,P55096,1.0
Q91WH7,Q64436,1.0
Q91WP4,O35495,1.0
Q91WP4,P11440,1.0
Q91WP4,P30285,1.0
Q91WP4,P49615,1.0
Q91WP4,P97377,1.0
Q91WP4,Q04735,1.0
Q91WP4,Q14AX6,1.0
Q91WP4,Q3UTQ8,1.0
Q91WP4,Q80YP0,1.0
Q91WP4,Q8BLF2,1.0
Q91WP4,Q8K0D0,1.0
Q91WP4,Q8R3L8,1.0
Q91WP4,Q99J95,1.0
Q91WP4,Q04899,1.0
Q91WP4,Q3UGB9,1.0
Q91WP4,Q545C3,1.0
Q91WP4,Q8BWD8,1.0
Q91WP4,Q9QUK0,1.0
Q91WP4,Q9QYK9,0.7142857142857143
Q91WP4,E0CYC4,1.0
Q91WP4,E9PVC7,1.0
Q91WP4,Q149A0,1.0
Q91WP4,Q3TZA2,1.0
Q91WP4,Q3U307,1.0
Q91WP4,Q3U6X7,1.0
Q91WP4,Q6NVF8,1.0
Q91WP4,Q8BFX6,1.0
Q91WP4,Q8BN81,1.0
Q91WP4,Q8C411,1.0
Q91WP4,Q8CEQ0,1.0
Q91WP4,A0A1Y7VIW8,1.0
Q91WP4,E9PZX7,1.0
Q91WP4,E9Q9E4,1.0
Q91WP4,Q8BP21,1.0
Q91WP4,Q9CYR7,1.0
Q91WP4,Q9D193,1.0
Q91WT7,P70694,1.0
Q91WT7,Q8K023,1.0
Q91WT7,Q91WR5,1.0
Q91WT7,Q8VC28,1.0
Q91X42,P70694,1.0
Q91X42,Q8K023,1.0
Q91X42,Q91WR5,1.0
Q91X42,Q8VC28,1.0
Q91XI5,P43346,1.0
Q91XI5,Q9QX60,1.0
Q91XI5,Q9R088,1.0
Q925T4,Q8CCE9,1.0
Q99JT6,Q7TNV1,1.0
Q99KL7,P35278,1.0
Q99KL7,P51150,1.0
Q99KL7,P61021,1.0
Q99KL7,Q9CQD1,1.0
Q99KL7,B2RPS1,1.0
Q99KL7,Q8C266,1.0
Q99KL7,Q0PD56,1.0
Q99KL7,Q3TCT9,1.0
Q99KL7,Q3TJ39,1.0
Q91Y82,P07146,1.0
Q91Y82,Q9QUK9,1.0
Q91Y82,Q9R0T7,1.0
Q91Y82,Q9Z0M1,1.0
Q91Y82,Q8CGR5,1.0
Q91Y82,Q3V2E0,1.0
Q91Y82,Q792Y6,1.0
Q91Y82,Q792Z1,1.0
Q91YQ6,A2AKK5,1.0
Q91YQ6,O55137,1.0
Q91YQ6,Q6Q2Z6,1.0
Q91YQ6,Q8BWN8,1.0
Q91YQ6,Q91X34,1.0
Q91YQ6,Q9QYR7,1.0
Q91YQ6,Q9QYR9,1.0
Q91YQ6,Q32Q92,1.0
Q91YQ6,Q8BGG9,1.0
Q91YQ6,Q53YL1,1.0
Q920R2,Q9ESS0,1.0
Q921R1,D6RFA9,1.0
Q921R1,D6RHQ2,1.0
Q921R1,F7B9M9,1.0
Q921R1,O55026,1.0
Q921R1,P55772,1.0
Q921R1,Q3TCT4,1.0
Q921R1,Q3U0P5,1.0
Q921R1,Q544U5,1.0
Q921R1,Q8BFW6,1.0
Q921R1,Q8CDV7,1.0
Q921R1,Q8CEB1,1.0
Q921R1,Q8K0L2,1.0
Q921R1,Q921Q6,1.0
Q921R1,Q9DBT4,1.0
Q921R1,Q9WUZ9,1.0
Q921R1,Q3TQC7,1.0
Q921R5,P97325,1.0
Q921R5,Q91Y74,1.0
Q921R5,Q8VIB3,1.0
Q921R5,A0A0R4J1J3,1.0
Q921S3,P06801,1.0
Q921S3,Q8BMF3,1.0
Q921S3,Q99KE1,1.0
Q922Q7,O70370,1.0
Q922Q7,P06797,1.0
Q922Q7,P49935,1.0
Q922Q7,F6WR04,1.0
Q922Q7,Q9R014,1.0
Q922Q7,Q3UBR4,1.0
Q922Q7,Q3UD32,1.0
Q922Q7,Q8BSZ5,1.0
Q922Q7,Q99M14,1.0
Q923L6,P21570,1.0
Q923L6,P97802,1.0
Q923L6,Q3TMQ6,1.0
Q923L6,Q64438,1.0
Q923L6,Q9D244,1.0
Q923L6,O35291,1.0
Q923L6,P00683,1.0
Q923L6,Q9JJH1,1.0
Q923L6,O35292,1.0
Q923L6,P97425,1.0
Q923L6,P97426,1.0
Q923L6,Q8C6G3,1.0
Q923L6,Q8K2T2,1.0
Q923L6,W0UVC3,1.0
Q923L7,P21570,1.0
Q923L7,P97802,1.0
Q923L7,Q3TMQ6,1.0
Q923L7,Q64438,1.0
Q923L7,Q9D244,1.0
Q923L7,O35291,1.0
Q923L7,P00683,1.0
Q923L7,Q9JJH1,1.0
Q923L7,O35292,1.0
Q923L7,P97425,1.0
Q923L7,P97426,1.0
Q923L7,Q8C6G3,1.0
Q923L7,Q8K2T2,1.0
Q923L7,W0UVC3,1.0
Q924D1,O54749,1.0
Q924D1,O54750,1.0
Q99JW7,O35495,1.0
Q99JW7,P11440,1.0
Q99JW7,P30285,1.0
Q99JW7,P49615,1.0
Q99JW7,P97377,1.0
Q99JW7,Q04735,1.0
Q99JW7,Q14AX6,1.0
Q99JW7,Q3UTQ8,1.0
Q99JW7,Q80YP0,1.0
Q99JW7,Q8BLF2,1.0
Q99JW7,Q8K0D0,1.0
Q99JW7,Q8R3L8,1.0
Q99JW7,Q99J95,1.0
Q99JW7,Q04899,1.0
Q99JW7,Q3UGB9,1.0
Q99JW7,Q545C3,1.0
Q99JW7,Q8BWD8,1.0
Q99JW7,Q9QUK0,1.0
Q99JW7,Q9QYK9,0.7142857142857143
Q99JW7,E0CYC4,1.0
Q99JW7,E9PVC7,1.0
Q99JW7,Q149A0,1.0
Q99JW7,Q3TZA2,1.0
Q99JW7,Q3U307,1.0
Q99JW7,Q3U6X7,1.0
Q99JW7,Q6NVF8,1.0
Q99JW7,Q8BFX6,1.0
Q99JW7,Q8BN81,1.0
Q99JW7,Q8C411,1.0
Q99JW7,Q8CEQ0,1.0
Q99JW7,A0A1Y7VIW8,1.0
Q99JW7,E9PZX7,1.0
Q99JW7,E9Q9E4,1.0
Q99JW7,Q8BP21,1.0
Q99JW7,Q9CYR7,1.0
Q99JW7,Q9D193,1.0
Q99KA2,P05213,1.0
Q99KA2,P05214,1.0
Q99KA2,P68368,1.0
Q99KA2,P68369,1.0
Q99KA2,P68373,1.0
Q99KA2,Q9JJZ2,1.0
Q99KA2,Q3UX10,1.0
Q99KQ3,P57791,1.0
Q99KY6,A2A974,1.0
Q99KY6,O88833,1.0
Q99KY6,P28649,1.0
Q99KY6,Q91WL5,1.0
Q99KY6,Q64462,1.0
Q99KY6,Q9DBW0,1.0
Q99KY6,Q3ZAT3,1.0
Q99KY6,Q6A152,1.0
Q99KY6,Q9EP75,1.0
Q99KY6,A0A1L1SUD6,1.0
Q9CYH2,Q9DB60,1.0
Q99LX3,O35084,1.0
Q99LX3,Q64441,1.0
Q99LX3,Q9DBG1,1.0
Q99LX3,Q9QZ82,1.0
Q99LX3,Q6NV84,1.0
Q99M20,P05208,0.75
Q99M20,P36368,1.0
Q99M20,Q3UP87,0.75
Q99M20,Q91X79,0.75
Q99M20,P08882,1.0
Q99M20,Q14B24,1.0
Q99M20,Q61096,0.75
Q99M20,Q9CQ52,0.75
Q99M20,Q3SYP2,0.75
Q99M20,Q5M8S2,1.0
Q99M20,Q8BW11,1.0
Q99M20,Q9QUL7,1.0
Q99M50,Q9JJ00,1.0
Q99M59,A0A140LIF8,1.0
Q99M59,Q0GUM3,1.0
Q99M59,Q3T9E4,1.0
Q99M59,Q60766,1.0
Q99M59,Q62293,1.0
Q99M59,Q8C262,1.0
Q99M59,Q9DCE9,1.0
Q99M59,Q9QZ85,1.0
Q99MG5,Q9ESS0,1.0
Q99MG6,Q9ESS0,1.0
Q99MX2,P09528,1.0
Q99MX2,Q9D5H4,1.0
Q99N15,O08756,1.0
Q99N15,O54909,1.0
Q99N15,P50171,1.0
Q99N15,P51661,1.0
Q99N15,Q8VCC1,1.0
Q99N15,Q8VCH7,1.0
Q99N15,Q91VT4,1.0
Q99N15,Q99J47,1.0
Q99N15,Q99LB2,1.0
Q99N15,Q9R092,1.0
Q99N15,P51658,1.0
Q99N15,Q80XN0,1.0
Q99N15,Q8CEE7,1.0
Q99N15,O88451,1.0
Q99N15,Q8BVI4,1.0
Q99N15,Q8K3P0,1.0
Q99N15,Q8VBZ0,1.0
Q99N15,D3Z2Y8,1.0
Q99N17,A2A974,1.0
Q99N17,O88833,1.0
Q99N17,P28649,1.0
Q99N17,Q91WL5,1.0
Q99N17,Q64462,1.0
Q99N17,Q9DBW0,1.0
Q99N17,Q3ZAT3,1.0
Q99N17,Q6A152,1.0
Q99N17,Q9EP75,1.0
Q99N17,A0A1L1SUD6,1.0
Q99N18,A2A974,1.0
Q99N18,O88833,1.0
Q99N18,P28649,1.0
Q99N18,Q91WL5,1.0
Q99N18,Q64462,1.0
Q99N18,Q9DBW0,1.0
Q99N18,Q3ZAT3,1.0
Q99N18,Q6A152,1.0
Q99N18,Q9EP75,1.0
Q99N18,A0A1L1SUD6,1.0
Q99N19,A2A974,1.0
Q99N19,O88833,1.0
Q99N19,P28649,1.0
Q99N19,Q91WL5,1.0
Q99N19,Q64462,1.0
Q99N19,Q9DBW0,1.0
Q99N19,Q3ZAT3,1.0
Q99N19,Q6A152,1.0
Q99N19,Q9EP75,1.0
Q99N19,A0A1L1SUD6,1.0
Q9D0B1,Q8CCE9,1.0
Q99PU0,P28738,1.0
Q9AG15,Q9ESS0,1.0
Q9AG16,Q9ESS0,1.0
Q9CPN9,P07146,1.0
Q9CPN9,Q9QUK9,1.0
Q9CPN9,Q9R0T7,1.0
Q9CPN9,Q9Z0M1,1.0
Q9CPN9,Q8CGR5,1.0
Q9CPN9,Q3V2E0,1.0
Q9CPN9,Q792Y6,1.0
Q9CPN9,Q792Z1,1.0
Q9D2L5,Q9Z100,1.0
Q9CPX4,P09528,1.0
Q9CPX4,Q9D5H4,1.0
Q9D2Z8,P28738,1.0
Q9D5D8,Q9WTK2,1.0
Q9D6T1,P05213,0.7272727272727273
Q9D6T1,P05214,0.7272727272727273
Q9D6T1,P68368,0.7272727272727273
Q9D6T1,P68369,0.7272727272727273
Q9D6T1,P68373,0.7272727272727273
Q9D6T1,Q9JJZ2,0.7272727272727273
Q9D6T1,Q3UX10,0.7272727272727273
Q9CRQ9,O54749,1.0
Q9CRQ9,O54750,1.0
Q9CUA1,B2RXA7,1.0
Q9CUA1,P27786,1.0
Q9CUA1,P36423,1.0
Q9CUA1,Q64429,1.0
Q9CUA1,P03940,1.0
Q9CUA1,Q3UYU1,1.0
Q9CUA1,Q53YJ1,1.0
Q9CUA1,Q6P200,1.0
Q9CUA1,Q8K320,1.0
Q9CUA1,A0A0R4J048,1.0
Q9CUA1,O54797,1.0
Q9CUA1,Q3UJ92,1.0
Q9CUJ6,O35696,1.0
Q9CUJ6,P70126,1.0
Q9CUJ6,Q64687,1.0
Q9CUJ6,Q64689,1.0
Q9CUJ6,Q64692,1.0
Q9CUJ6,Q8K4T1,1.0
Q9CUJ6,Q3V3B1,1.0
Q9CUJ6,Q64468,1.0
Q9CUJ6,Q8BL76,1.0
Q9CUJ6,Q8BWI0,1.0
Q9CV98,Q9CY21,1.0
Q9CVC8,P56656,1.0
Q9CVC8,Q6VVW9,1.0
Q9CVC8,Q91X77,1.0
Q9CVC8,Q9D816,1.0
Q9CVC8,E9Q816,1.0
Q9CVC8,P56654,1.0
Q9CVC8,P56655,1.0
Q9CVC8,P56657,1.0
Q9CVC8,Q6XVG2,1.0
Q9CVC8,Q91W64,1.0
Q9CVC8,Q3UEF2,1.0
Q9CVC8,Q3UT49,1.0
Q9CVC8,Q6PER7,1.0
Q9CVC8,Q8C7K2,1.0
Q9CVC8,Q9DBD9,1.0
Q9DC41,P20029,1.0
Q9DC61,Q9CXT8,1.0
Q9DC61,Q3TET5,1.0
Q9EQ07,Q9JHK6,1.0
Q9EQ08,Q9JHK6,1.0
Q9CXG2,P62821,1.0
Q9CXG2,Q9D1G1,1.0
Q9CXG2,P61294,1.0
Q9CXG2,A0A494B945,1.0
Q9CXG2,A0A494BA38,1.0
